aX,aY,aZ,gX,gY,gZ
0.021,0.886,0.402,0.305,0.427,-0.61
0.017,0.871,0.393,1.526,0.977,0.671
0.028,0.883,0.389,-0.122,1.465,0.061
0.027,0.877,0.402,0.061,-0.122,0.305
0.03,0.87,0.398,-0.977,1.465,-0.061
0.016,0.879,0.39,1.16,0.793,0.427
0.023,0.863,0.399,0.061,0.854,-0.854
0.033,0.877,0.397,0.61,0.61,-0.061
,,,,,
-0.196,1.323,0.041,-86.182,-5.371,3.052
0.163,1.007,0.17,16.663,11.536,3.723
-0.037,0.876,0.275,-1.038,-4.944,12.39
0.003,0.915,0.315,0.244,1.648,2.808
0.063,0.928,0.298,-4.761,5.676,-5.127
-0.033,0.892,0.34,9.338,-2.197,3.906
0.032,0.899,0.254,-0.61,7.08,-2.869
-0.014,0.935,0.297,-0.61,-1.465,-2.808
-0.043,0.928,0.301,1.892,14.282,3.784
0.024,0.894,0.313,-0.061,1.587,-5.066
0.001,0.943,0.298,2.747,0.61,2.38
0.004,0.915,0.307,2.014,1.099,1.343
0.004,0.902,0.323,0.244,1.282,-2.441
0.001,0.928,0.274,-1.343,1.892,2.319
0.008,0.895,0.311,2.197,0.061,-1.038
-0.004,0.949,0.29,-1.892,0.366,0.732
-0.005,0.883,0.282,3.784,2.014,1.648
0.001,0.932,0.295,2.625,0.427,-2.075
0.005,0.925,0.294,3.418,2.563,2.075
-0.004,0.919,0.335,8.972,2.075,0.61
0.007,0.906,0.312,0.183,1.465,-1.526
0.01,0.909,0.319,0.732,2.014,0.488
0.007,0.928,0.308,-2.136,0.549,-0.183
0.01,0.899,0.294,-1.587,1.526,-0.488
-0.001,0.92,0.306,1.221,0.244,0.61
0.01,0.903,0.297,1.038,0.977,1.099
0.019,0.928,0.295,-2.502,0.793,-0.671
0,0.906,0.307,0.427,0,0.549
0.005,0.915,0.304,-0.488,2.563,-1.709
0.002,0.915,0.305,-2.014,2.014,-1.221
-0.004,0.918,0.293,3.113,-0.244,-0.061
0.003,0.905,0.312,2.319,0.671,-0.854
0.011,0.933,0.311,2.686,1.404,-0.61
-0.004,0.899,0.306,3.235,1.831,2.258
0.01,0.904,0.297,-0.793,2.563,-1.16
0.006,0.919,0.314,-0.488,1.099,-0.549
-0.004,0.92,0.303,1.404,1.282,1.343
0.014,0.912,0.318,-0.854,0.427,-0.366
0.016,0.934,0.298,-2.991,0.977,-0.854
0.01,0.919,0.298,-1.953,-0.183,0.549
0.005,0.901,0.32,-0.732,0.305,-0.488
0.005,0.901,0.305,2.563,0.061,0.854
0.012,0.913,0.303,15.076,0.427,0.122
0.014,0.907,0.304,0.61,0.549,0
0.014,0.92,0.299,-0.488,-0.122,0.061
0.003,0.914,0.306,1.953,0.671,0.305
0.011,0.914,0.307,1.16,0.671,-0.183
0.017,0.925,0.299,-0.977,1.587,0.549
0.002,0.907,0.312,1.343,-0.61,-0.244
0.003,0.92,0.307,0.244,0.916,-0.732
0.005,0.899,0.301,0.793,1.038,-0.122
0.003,0.918,0.313,1.343,0.366,-0.122
0,0.899,0.318,2.258,0,0.061
0.007,0.928,0.29,-1.709,2.014,0.488
0.004,0.903,0.308,-0.793,-0.305,-0.183
0.002,0.923,0.31,0.488,0.305,0.183
0.011,0.905,0.303,0.427,1.16,0.427
0.01,0.931,0.305,-1.404,0.732,-1.099
0.008,0.909,0.309,1.221,-0.061,1.038
0.015,0.916,0.294,0.793,0.916,0.244
0.002,0.91,0.313,-0.793,0.122,-0.183
-0.004,0.911,0.315,2.38,-0.549,-0.488
0.012,0.93,0.295,-1.282,2.38,-0.671
0.001,0.916,0.302,0.793,-0.549,0.488
,,,,,
-0.158,0.833,0.523,-1.587,-16.846,-1.282
-0.012,0.965,0.379,8.057,6.531,7.202
0.04,0.858,0.374,1.343,3.113,-2.441
-0.033,0.864,0.413,1.404,-2.319,4.395
0.038,0.86,0.377,-0.061,1.648,-2.502
-0.005,0.884,0.401,-0.977,-2.197,-1.099
-0.017,0.878,0.4,2.869,1.526,-3.113
0.009,0.892,0.38,-0.244,2.075,-3.357
-0.023,0.904,0.386,0.244,-3.052,-0.427
-0.008,0.888,0.389,0.916,-2.014,-0.671
0.006,0.885,0.37,0.122,0.61,-1.099
-0.003,0.877,0.378,0.427,-0.305,-0.061
0.01,0.884,0.389,-0.488,0.916,-0.732
0.007,0.882,0.393,0.549,0.488,0.366
0.001,0.886,0.399,-0.488,-0.671,-0.854
0.012,0.876,0.388,0.916,1.343,-0.549
0.009,0.886,0.39,-0.183,0.732,-0.793
-0.005,0.875,0.383,1.099,0.732,-0.305
0.009,0.869,0.383,0.488,1.16,-1.465
0.006,0.893,0.393,-0.61,0,-0.305
0,0.871,0.384,0.854,0.671,0.244
0.01,0.876,0.38,-0.061,2.075,-0.793
0.003,0.892,0.389,0.793,0.732,0
0.008,0.894,0.387,-1.282,0.549,-1.16
0.004,0.878,0.387,0.488,1.038,0.366
0.002,0.872,0.387,0.488,0.732,0.122
0.005,0.87,0.391,-0.549,-0.244,-1.343
0.019,0.896,0.389,0.793,1.465,-0.244
0.014,0.896,0.376,-0.732,1.343,0.244
0.014,0.885,0.384,-0.244,0.793,0.122
0.012,0.887,0.381,0.122,1.099,-0.305
0.009,0.89,0.385,-0.061,0.977,0.244
0.012,0.87,0.385,0.671,1.16,0.122
0.007,0.89,0.388,0.427,1.343,0.122
-0.002,0.874,0.388,1.892,1.16,0.793
0.013,0.875,0.383,-0.916,1.709,0
0.008,0.889,0.384,0.305,0.854,0.366
0.01,0.884,0.38,-0.244,0.366,-0.183
0.01,0.887,0.38,0,1.16,-0.549
0.006,0.876,0.38,0.549,0.671,-1.404
0.011,0.895,0.386,-0.061,1.465,-1.16
0.004,0.884,0.379,1.892,0.549,1.221
0.012,0.866,0.385,0.488,0.488,-0.305
0.012,0.892,0.388,-1.16,-1.038,-1.099
0.007,0.857,0.396,0.732,-0.793,0.244
0.021,0.877,0.383,0.183,1.831,-1.16
0.008,0.892,0.387,0.305,0.366,0.793
0.005,0.879,0.387,0.061,0.854,0.427
0.021,0.893,0.377,-0.061,1.16,-0.366
0.005,0.881,0.383,0.183,0.732,0.61
0.016,0.876,0.377,0.854,1.587,-1.099
0.025,0.89,0.376,-0.549,0.488,0.427
0.016,0.876,0.397,-0.427,0.793,0.305
0.014,0.874,0.387,1.038,1.404,0.61
0.011,0.874,0.388,0.732,0.183,-0.549
0.015,0.89,0.389,0.305,0.732,0
0.015,0.879,0.389,0.366,0.977,0.244
0.018,0.88,0.378,0.916,0.916,0.549
0.007,0.868,0.387,0.549,-0.549,0.427
0.012,0.872,0.387,-0.61,0.183,-0.61
0.02,0.883,0.384,0.549,1.16,0.183
0.011,0.883,0.384,0.305,0.916,0.549
0.014,0.872,0.388,0.732,-0.122,-0.305
0.018,0.893,0.381,-0.488,0.549,0.244
,,,,,
0.235,0.495,0.613,1.343,-26.611,6.409
-0.177,0.954,0.495,-37.72,-20.447,4.822
0.279,1.245,-0.024,-11.841,13.794,10.559
-0.091,0.807,0.401,1.892,-5.371,2.258
-0.1,0.95,0.336,-11.475,-2.686,13.123
0.06,0.763,0.332,9.094,4.15,-8.179
0.015,0.96,0.285,-8.057,-1.343,-5.127
0.007,0.859,0.304,8.85,3.235,4.944
0.032,0.947,0.275,-3.418,0.61,-6.592
-0.026,0.892,0.297,3.174,-1.099,3.479
-0.012,0.895,0.322,2.319,1.16,-2.869
0.007,0.933,0.317,-0.061,0.732,-3.662
0,0.91,0.29,1.465,0.732,3.052
-0.012,0.911,0.305,-0.549,-1.343,-2.075
0.008,0.914,0.297,2.747,1.221,1.648
0.004,0.919,0.308,0.427,-0.61,-0.977
-0.002,0.888,0.305,0.549,1.343,0
0.01,0.91,0.305,1.038,0.671,-1.77
0.003,0.913,0.308,1.16,0.183,-0.183
0.007,0.908,0.292,-0.061,0.977,0.916
0.002,0.918,0.31,-0.061,0.854,-0.732
-0.001,0.923,0.299,-0.916,0.61,0.244
0.013,0.91,0.301,-0.427,0.916,-1.282
0.01,0.919,0.308,1.099,-0.244,0.732
0.012,0.92,0.295,-0.854,1.343,0.305
0.001,0.917,0.311,0.488,0.366,-0.427
0.011,0.914,0.308,-1.526,-0.977,-1.16
0.011,0.932,0.293,-0.854,1.343,-0.122
-0.006,0.905,0.308,2.014,-0.732,0.061
0.012,0.909,0.29,-0.122,1.282,-0.061
0.004,0.927,0.306,0.671,-0.061,-0.183
0.006,0.907,0.309,0.854,0.854,0.061
0.015,0.91,0.304,0.61,1.709,0.244
0.003,0.915,0.301,0.549,0.366,0.61
0.008,0.911,0.31,1.526,0.732,0.244
0.005,0.922,0.307,0.366,1.282,0.183
0.002,0.886,0.306,1.648,0.61,0.122
0.014,0.908,0.297,-1.526,0.122,-0.793
0.009,0.92,0.315,0.61,0.793,0.732
0.016,0.911,0.304,0.793,1.343,0.183
0.01,0.92,0.298,0.488,0.549,0.183
0.008,0.913,0.303,1.709,0.671,0.183
0.01,0.922,0.298,1.343,1.404,0.305
0.011,0.915,0.304,0.61,0.366,0.854
0.012,0.915,0.308,-0.061,1.16,0.793
0.01,0.909,0.298,-0.305,1.16,0.061
0.01,0.908,0.302,0.977,0.305,-0.854
0.011,0.92,0.302,0.549,1.038,-0.366
0.004,0.904,0.305,0.183,1.587,1.038
0.007,0.912,0.297,0.854,0.61,0.061
0.016,0.914,0.313,1.587,0.244,-0.244
0.003,0.916,0.296,-1.038,0.549,0.916
0.016,0.896,0.3,-1.099,0.732,-0.916
0.018,0.937,0.289,-1.465,0.61,-0.671
0.014,0.91,0.308,2.014,0.427,-0.427
0.007,0.888,0.317,-2.991,0.488,-2.014
0.013,0.943,0.298,1.221,1.221,-1.892
0.016,0.905,0.3,-0.122,0.366,-0.732
0.013,0.921,0.294,1.099,2.136,-0.916
0.009,0.913,0.313,0.366,0.122,1.038
0.015,0.935,0.296,0.061,0.793,-0.366
0.01,0.921,0.292,0.977,0.549,2.136
0.015,0.897,0.289,-15.137,-0.183,-0.427
0.016,0.926,0.296,-0.305,-0.061,-0.977
,,,,,
0.36,0.815,0.553,37.72,23.071,-3.723
-0.071,0.918,0.418,5.066,-3.235,2.869
0.047,0.763,0.393,31.982,8.606,9.766
0.089,0.941,0.389,-5.615,3.357,-10.62
0.022,0.841,0.419,0.793,-8.362,7.629
0.043,0.855,0.404,-2.38,-1.831,-2.808
0.048,0.865,0.383,-1.282,-2.38,-1.465
0.018,0.848,0.409,-3.723,-1.16,-3.418
0.039,0.883,0.398,-1.892,0.244,-5.066
0.014,0.874,0.407,-1.648,-1.77,-0.244
0.031,0.879,0.406,-1.16,0.183,-2.747
0.032,0.891,0.409,0.427,0.732,-0.061
0.028,0.858,0.4,-1.221,-0.732,-1.038
0.034,0.883,0.399,14.709,-0.854,-1.282
0.033,0.881,0.399,0.732,0.977,-0.671
0.046,0.861,0.403,-1.16,-1.16,-1.587
0.022,0.889,0.401,-0.671,-0.916,-0.122
0.032,0.878,0.396,0.183,0.61,-1.038
0.038,0.88,0.389,-0.793,-0.793,15.259
0.03,0.892,0.388,0.488,1.099,0.488
0.032,0.869,0.397,0.305,0.244,0.793
0.038,0.865,0.397,0.122,0.488,-0.061
0.039,0.885,0.392,-0.61,1.892,-1.282
0.027,0.864,0.395,1.526,0.793,0.61
0.038,0.868,0.388,0.122,1.16,-0.977
0.031,0.88,0.399,1.16,1.099,0.977
0.035,0.874,0.405,0.671,0.122,0.244
0.041,0.888,0.389,0.916,1.221,0.549
0.041,0.876,0.393,-0.122,-0.061,-0.488
0.035,0.897,0.397,0.122,1.16,-0.122
0.036,0.863,0.392,0,0.61,0.549
0.042,0.872,0.391,-0.061,0.488,-1.465
0.035,0.876,0.395,0,-0.488,-0.122
0.033,0.87,0.4,-0.122,0.732,-0.916
0.034,0.874,0.384,1.526,0.793,0.305
0.033,0.875,0.394,0,0.061,-0.366
0.035,0.881,0.394,-2.441,0,-0.732
0.027,0.898,0.4,-0.671,0,0.305
0.037,0.882,0.391,0.061,0.916,0.793
0.034,0.878,0.394,0.732,1.16,-0.366
0.039,0.88,0.391,-0.61,0.61,-0.122
0.04,0.882,0.385,-0.916,-0.427,-0.366
0.037,0.882,0.391,0.122,0.061,0.183
0.04,0.876,0.394,0.122,1.282,0
0.031,0.873,0.383,0.854,1.099,0.793
0.045,0.871,0.389,0.427,0.488,-0.916
0.037,0.882,0.401,-0.183,0.732,0.488
0.038,0.88,0.395,0.366,0.916,0.61
0.041,0.88,0.389,-0.183,0.183,0.366
0.035,0.887,0.392,-0.183,0.122,0.366
0.039,0.88,0.396,0.427,0.183,-0.244
0.042,0.88,0.381,-0.977,0.793,0.061
0.036,0.87,0.387,1.404,0.671,0.305
0.032,0.88,0.388,0.977,0.061,0.427
0.034,0.882,0.392,-0.854,0.244,-0.549
0.035,0.889,0.389,0.549,1.587,0.061
0.031,0.867,0.39,0.793,0.61,0.549
0.038,0.877,0.386,0.549,1.038,-0.305
0.036,0.88,0.39,0.427,0.244,1.587
0.035,0.873,0.399,0.427,0.671,-0.244
0.039,0.872,0.384,1.282,1.953,0.854
0.034,0.871,0.389,-0.61,0.183,-0.366
0.042,0.893,0.384,1.709,2.38,0.244
0.029,0.88,0.389,-0.244,0.916,0.671
,,,,,
0.053,1.101,0.276,-14.954,6.653,1.892
0.167,0.49,0.644,6.531,3.845,14.587
-0.115,1.024,0.402,-49.561,-16.052,-6.348
-0.24,0.767,0.293,-11.047,-19.958,14.648
0.242,0.714,0.299,40.405,-6.042,11.597
0.056,0.949,0.334,-14.16,-6.287,12.756
0.066,0.868,0.286,-1.648,2.93,7.935
0.036,0.897,0.338,-4.883,1.831,-7.996
-0.023,0.943,0.269,-2.991,2.197,3.723
0.023,0.854,0.328,5.249,1.099,-6.775
0.019,1.019,0.284,-4.639,3.479,-2.136
0.001,0.901,0.302,0.427,-1.404,2.502
0.021,0.896,0.305,-1.465,1.16,-3.174
0.002,0.973,0.306,-0.732,-0.977,0.183
0.001,0.892,0.298,0.122,1.526,2.38
0.023,0.903,0.319,0.549,0.244,-2.686
0.002,0.93,0.29,-0.61,-0.183,1.892
0.017,0.864,0.306,2.991,0.366,-1.343
0.012,0.936,0.318,0.366,0.305,-2.319
0.009,0.916,0.276,-0.122,2.258,2.075
-0.002,0.9,0.301,0.366,-0.244,-1.465
0.015,0.927,0.31,1.892,1.343,-1.343
0.018,0.919,0.292,0.122,0.732,0.793
0.013,0.924,0.314,-1.099,-0.854,-1.038
0.029,0.929,0.3,0,1.831,0.305
0.01,0.899,0.303,1.526,0,1.282
0.014,0.923,0.301,0.122,0.061,-0.366
0.017,0.911,0.294,0.916,1.587,1.16
0.017,0.924,0.305,-0.671,-0.427,-0.305
0.023,0.915,0.295,0.061,1.282,0.122
0.015,0.904,0.303,1.77,0.61,-0.061
0.015,0.945,0.297,-0.122,0.793,-0.488
0.012,0.909,0.302,2.502,0.732,1.648
0.017,0.903,0.322,1.16,0.854,-0.244
0.021,0.909,0.303,2.808,0.61,-0.061
0.024,0.907,0.3,0.061,0.732,-0.427
0.022,0.919,0.307,-1.587,0.305,-0.854
0.014,0.903,0.299,0.244,0.977,0.061
0.017,0.913,0.293,0.305,1.221,0.305
0.013,0.915,0.31,-0.244,0.244,-0.427
0.023,0.927,0.313,-0.549,1.709,0.671
0.01,0.919,0.301,-0.427,0.549,0.244
0.015,0.902,0.303,1.465,0.061,0.244
0.018,0.919,0.3,0.916,0.305,0.488
0.017,0.896,0.301,0.916,0.671,0.732
0.029,0.907,0.307,0.732,0.671,-1.404
0.019,0.922,0.302,1.648,1.038,0.671
0.017,0.901,0.306,3.296,0.488,0.977
0.028,0.903,0.321,2.319,0.671,0.244
0.029,0.927,0.303,-2.563,1.587,0.183
0.009,0.915,0.295,0.061,0.549,-0.061
0.02,0.903,0.301,1.465,0.671,-0.793
0.018,0.93,0.306,0.061,0.549,-0.427
0.013,0.92,0.299,0.122,1.16,0.061
0.02,0.907,0.3,-0.488,0.305,-0.244
0.014,0.915,0.31,-0.977,-0.061,-0.916
0.024,0.902,0.293,1.587,1.038,-0.183
0.024,0.92,0.304,0.061,0.244,-0.366
0.02,0.909,0.312,0.061,0.427,0.854
0.024,0.919,0.295,0.488,1.282,0.427
0.017,0.915,0.308,0.793,0.671,-0.427
0.021,0.907,0.311,1.526,0.977,-0.916
0.015,0.919,0.297,1.831,0.977,1.099
0.022,0.9,0.312,1.953,-0.366,0.305
,,,,,
0.266,0.74,0.617,32.166,1.282,-12.024
0.04,0.979,0.377,-2.686,-2.136,14.771
-0.031,0.693,0.403,13.062,-2.686,4.028
0.033,0.93,0.435,-3.174,-2.93,-9.338
0.025,0.911,0.393,0,-4.578,4.761
0.062,0.873,0.377,-2.869,-1.526,-2.686
0.014,0.891,0.395,0.61,-3.357,-1.831
0.025,0.863,0.371,1.099,0.549,-2.319
0.034,0.884,0.388,-1.282,0.305,-5.188
0.011,0.843,0.406,1.892,-2.625,0.183
0.041,0.875,0.388,0.549,1.77,-1.709
0.021,0.879,0.405,1.343,-1.892,0.366
0.028,0.872,0.404,0.244,-0.488,0.183
0.039,0.859,0.402,0.854,0.61,-1.465
0.02,0.858,0.387,0.854,-0.793,-0.061
0.026,0.885,0.391,-1.038,0.854,-1.953
0.03,0.891,0.395,0.305,0.366,-0.61
0.03,0.879,0.393,-1.16,1.404,-1.282
0.028,0.896,0.387,0.305,0.916,-0.061
0.029,0.875,0.389,0.183,0.061,0.366
0.036,0.876,0.405,-0.916,0.549,-1.526
0.033,0.893,0.386,0.427,0.488,1.77
0.028,0.878,0.396,0.183,-0.366,-0.488
0.035,0.888,0.396,-1.892,0.916,-0.61
0.031,0.868,0.387,1.221,0.671,1.587
0.024,0.867,0.407,-0.732,-0.061,-0.793
0.031,0.873,0.397,0.305,-0.122,0.793
0.033,0.88,0.381,1.099,1.16,0.671
0.029,0.855,0.399,1.465,0.793,-0.488
0.023,0.869,0.397,1.282,0.732,0.427
0.032,0.874,0.39,-0.122,1.038,0.122
0.028,0.883,0.397,0.122,0.366,0.122
0.032,0.877,0.393,0.549,0.854,0.122
0.039,0.877,0.389,-0.732,0.916,-0.122
0.032,0.873,0.389,1.038,-0.061,-0.061
0.035,0.873,0.396,0.793,0.916,-0.366
0.033,0.877,0.386,1.099,0.793,0.61
0.025,0.87,0.398,0.549,0.244,-0.366
0.033,0.879,0.394,1.221,0.671,-0.183
0.033,0.877,0.383,0.122,0.977,0.366
0.028,0.876,0.391,1.038,0.61,0
0.024,0.875,0.392,1.038,0.427,1.465
0.035,0.874,0.388,0.488,0.793,-0.061
0.034,0.876,0.395,0.488,1.709,0
0.035,0.878,0.384,1.16,1.465,0.366
0.033,0.885,0.388,0.244,0.916,0.122
0.033,0.86,0.4,0.671,0.244,0.977
0.034,0.878,0.397,2.136,0.61,0.427
0.035,0.881,0.389,1.038,1.038,-0.183
0.031,0.875,0.387,0.427,0.854,0.305
0.036,0.881,0.394,-0.427,0.977,-1.038
0.036,0.885,0.384,0.671,1.16,0.427
0.02,0.858,0.388,-0.488,-0.732,-0.305
0.039,0.88,0.396,-0.122,0.61,-1.282
0.039,0.873,0.395,-0.305,-0.122,-2.014
0.037,0.883,0.389,-0.61,1.099,-1.831
0.027,0.88,0.38,0.244,0.549,-0.305
0.027,0.876,0.386,0.61,0.305,0.061
0.027,0.895,0.385,0.916,0.305,0.183
0.031,0.881,0.391,0.793,0.732,0
0.039,0.88,0.395,0.732,1.343,0.549
0.034,0.876,0.397,1.648,0.305,1.038
0.049,0.874,0.388,0.488,1.526,1.16
0.03,0.877,0.394,0.61,0.488,0.488
,,,,,
0.142,0.787,0.526,-31.067,-19.287,-7.812
-0.057,0.74,0.566,-5.615,-27.466,22.888
0.165,1.592,0.004,-66.406,22.949,4.028
-0.136,0.794,0.406,10.193,-8.423,1.099
-0.084,0.931,0.31,-17.334,-5.066,7.446
0.043,0.794,0.321,16.541,-1.221,-4.456
0.012,0.97,0.321,-7.507,0,-2.258
0.008,0.866,0.283,5.371,4.883,-0.427
0.009,0.95,0.31,-3.662,-1.465,-4.761
-0.012,0.958,0.312,1.892,0.488,1.587
0.001,0.914,0.317,0,0,-2.197
0.026,0.937,0.278,-2.197,1.77,-1.953
-0.002,0.901,0.33,0,-2.747,1.648
0.005,0.895,0.305,2.38,2.319,1.404
0.02,0.895,0.291,1.404,1.16,-0.671
0.007,0.929,0.326,0.671,-0.183,-1.16
0.014,0.898,0.297,2.075,2.258,-0.244
0.012,0.894,0.334,1.16,-0.793,-1.465
0.003,0.908,0.326,5.249,1.16,1.77
0.018,0.915,0.302,1.099,1.404,-0.427
0.021,0.924,0.332,-1.831,0.793,-2.197
0.014,0.931,0.301,0.61,0.854,0.427
0.015,0.887,0.312,0.977,-0.183,-0.488
0.014,0.931,0.325,1.526,1.16,-1.038
0.021,0.926,0.306,0.793,0.977,1.282
0.013,0.892,0.326,0.244,-0.366,-0.061
0.016,0.903,0.325,0.488,0.854,-1.038
0.019,0.91,0.307,0,0.916,0.916
0.016,0.911,0.301,-1.526,0.366,-0.122
0.008,0.907,0.322,0.122,0.305,0.427
0.005,0.907,0.304,0.427,-0.793,0.854
0.017,0.918,0.301,-0.122,0.427,-1.16
0.012,0.916,0.305,0.793,0.854,-0.061
0.008,0.912,0.309,2.319,0.122,0.854
0.02,0.898,0.31,-0.061,1.038,-0.671
0.02,0.923,0.317,0.122,1.099,-0.244
0.006,0.903,0.319,1.16,0.793,1.77
0.022,0.907,0.303,-1.038,0.427,-1.038
0.021,0.929,0.321,-1.831,0.732,-0.854
0.009,0.908,0.314,2.625,0.61,1.099
0.019,0.893,0.302,-1.099,0.427,-0.61
0.014,0.921,0.317,-2.502,0.549,-2.441
0.023,0.919,0.304,-0.183,1.282,0.183
0.006,0.903,0.305,-0.793,0.671,0.061
0.02,0.909,0.318,0.244,0.366,0.061
0.013,0.921,0.304,0.427,0.488,1.831
0.018,0.894,0.3,0.427,-0.183,0.61
0.026,0.924,0.307,0.366,0.122,-0.488
0.014,0.912,0.3,1.587,0.916,1.831
0.017,0.901,0.303,1.099,1.648,-0.61
0.02,0.924,0.317,-0.366,1.038,-0.549
0.011,0.913,0.321,1.16,0.366,1.038
0.016,0.902,0.312,-0.122,0.854,-0.305
0.014,0.934,0.302,1.282,0,0.183
0.026,0.908,0.304,-0.244,0.244,0.061
0.023,0.907,0.297,-0.061,1.648,-1.16
0.016,0.907,0.299,2.747,0.488,0.793
0.015,0.905,0.309,-0.183,0.977,-0.366
0.023,0.91,0.315,0,0.61,-0.488
0.021,0.919,0.305,0.061,1.404,0.183
0.016,0.908,0.307,0.061,1.404,-0.183
0.022,0.91,0.304,1.343,0.427,-0.366
0.024,0.932,0.298,-0.916,1.343,0.061
0.018,0.923,0.295,-0.488,0.793,-0.549
,,,,,
0.021,1.067,0.436,-11.23,-0.732,2.258
0.049,0.849,0.421,2.686,3.174,2.014
0.029,0.855,0.429,1.038,-0.977,-2.686
0.03,0.891,0.391,-1.404,-1.465,1.16
0.037,0.883,0.406,-4.517,0.305,-0.916
0.015,0.857,0.409,1.77,-1.831,0.366
0.023,0.865,0.388,1.16,0.854,-1.404
0.023,0.862,0.401,0.305,-0.61,-0.916
0.027,0.877,0.392,-0.732,0.122,-0.183
0.022,0.853,0.389,-0.671,-0.122,0.061
0.022,0.887,0.398,1.343,0.061,-1.526
0.033,0.885,0.399,-2.136,-0.183,-0.244
0.02,0.865,0.399,3.662,0.122,0.427
0.029,0.88,0.395,0.305,0.244,-1.282
0.024,0.875,0.399,0,0.061,-0.671
0.026,0.875,0.405,1.038,0.61,-1.343
0.024,0.877,0.403,0.122,0.061,0.732
0.028,0.868,0.4,0.61,0.549,0.244
0.03,0.86,0.396,1.221,-0.671,0.671
0.026,0.869,0.408,1.099,0.488,-0.183
0.027,0.855,0.395,0.183,0.183,-0.549
0.029,0.865,0.403,1.221,-0.366,-1.16
0.024,0.851,0.408,1.77,0.244,0.183
0.027,0.886,0.398,-0.244,0.977,-0.732
0.026,0.863,0.403,1.526,-1.282,0.488
0.032,0.875,0.397,0.977,0.488,0.244
0.025,0.864,0.387,0.793,-0.183,0.671
0.027,0.86,0.397,0.732,0.305,-0.427
0.031,0.874,0.404,1.343,0.244,-0.244
0.025,0.872,0.392,0.854,0.732,0.244
0.03,0.874,0.411,-0.671,0.732,-1.099
0.022,0.883,0.401,0.549,-0.305,-0.061
0.026,0.857,0.403,0.366,-0.061,-0.122
0.035,0.867,0.395,1.038,0.427,-0.305
0.03,0.875,0.399,1.343,0.244,-0.122
0.031,0.885,0.396,-0.549,1.038,0.061
0.028,0.876,0.402,0.549,0.244,-0.061
0.031,0.879,0.394,0.183,1.038,0.061
0.029,0.865,0.396,1.221,0.854,0.183
0.029,0.879,0.397,0.305,0.244,0.122
0.027,0.866,0.404,-0.122,0.549,-0.183
0.031,0.881,0.401,0.183,0.854,-0.488
0.025,0.857,0.4,2.075,-0.305,0.366
0.024,0.875,0.406,-0.549,1.099,-0.366
0.026,0.883,0.398,0.671,0,0.671
0.034,0.885,0.391,-0.122,0.732,1.221
0.037,0.862,0.406,1.16,1.282,-0.244
0.033,0.872,0.396,0.244,1.221,-0.183
0.026,0.872,0.4,0.488,1.038,0.854
0.033,0.88,0.406,-0.061,1.16,0.305
0.028,0.875,0.407,0.305,0.793,1.099
0.022,0.867,0.396,1.099,0.732,0.61
0.031,0.881,0.405,1.282,0.793,-0.366
0.036,0.875,0.399,0.488,0.61,0.183
0.038,0.922,0.401,-1.587,1.831,0.732
0.028,0.866,0.403,-0.183,0.61,1.648
0.025,0.867,0.41,1.648,0.671,-0.916
0.031,0.87,0.396,0.244,1.16,0.183
0.03,0.902,0.396,-0.305,1.526,-0.183
0.034,0.874,0.404,-1.221,0.366,1.16
0.035,0.875,0.393,-0.183,1.038,-0.366
0.034,0.883,0.402,1.404,0.732,-0.427
0.026,0.874,0.398,0.671,1.343,0.183
0.032,0.873,0.408,-0.488,1.465,0
,,,,,
-0.004,0.9,0.55,-8.423,-20.508,4.15
-0.233,1.046,0.263,-67.383,-5.066,10.925
-0.028,0.801,0.339,6.653,-12.329,-5.005
0.025,0.948,0.282,-4.333,-6.47,2.197
0.092,0.868,0.268,0.305,2.319,-3.906
0,0.937,0.318,2.441,3.418,-2.991
-0.001,0.917,0.255,0.122,4.822,1.526
0.003,0.881,0.329,2.319,0,-3.296
0,0.966,0.288,-0.488,0.244,1.282
0.032,0.917,0.289,-1.587,3.418,0.366
0.01,0.945,0.341,1.648,-0.183,-1.221
0.009,0.9,0.298,1.343,1.404,4.578
0.024,0.894,0.306,-0.61,-0.122,0.244
0.012,0.912,0.302,4.395,-0.977,1.221
0.023,0.905,0.279,1.831,2.625,0.427
0.009,0.922,0.309,-1.282,0.244,-2.563
0.007,0.907,0.297,2.502,1.648,0.793
0.023,0.908,0.297,0.854,0.793,-1.709
0.006,0.919,0.305,1.221,0.183,0.061
0.013,0.918,0.314,2.991,-0.183,0.183
0.026,0.926,0.287,-2.441,1.465,0.305
0.009,0.879,0.309,0.366,0.549,0.427
0.015,0.9,0.334,3.418,-0.427,-0.61
0.034,0.927,0.294,-1.465,2.075,-0.549
0.009,0.892,0.312,2.258,0.183,0.61
0.012,0.905,0.317,1.038,0.244,-0.244
0.023,0.92,0.297,-2.258,0.732,-0.244
0.008,0.91,0.316,1.038,-0.732,-0.549
0.015,0.903,0.295,0.732,1.465,0.61
0.015,0.917,0.295,-0.366,0.977,-1.038
0.015,0.91,0.316,2.625,-0.061,-0.366
0.022,0.928,0.298,1.709,1.892,-0.305
0.025,0.922,0.306,0.732,1.526,-0.061
0.015,0.923,0.311,0.916,0.977,1.16
0.027,0.912,0.307,0.916,1.16,0.854
0.017,0.915,0.308,-0.61,0.854,0.122
